Time (s), Position_1, Position_2, Velocity_1, Velocity_2, Force_1, Force_2, Observed_Energy_1, Observed_Energy_2, Position_1, Position_2, Velocity_1, Velocity_2, Force_1, Force_2, velocity_error_1, velocity_error_2, Power_PO_1, Power_PO_2, Virutal_mass, Virutal_damping
5.847918, 0.194854, 0.231093, 0.129696, 0.151679, 21.616611, -13.090998, 0.304643, 0.453516, 0.194854, 0.231093, 0.129696, 0.151679, 21.616611, -13.090998, 0.003510, -0.001143, 0.000152, 0.000030, 2.000000, 1.000000
5.849918, 0.195116, 0.231399, 0.130555, 0.152212, 21.356111, -12.830498, 0.310220, 0.449610, 0.195116, 0.231399, 0.130555, 0.152212, 21.356111, -12.830498, 0.003064, -0.003596, 0.000131, 0.000092, 2.000000, 1.000000
5.851918, 0.195377, 0.231702, 0.131890, 0.152827, 21.199811, -12.517898, 0.315812, 0.445784, 0.195377, 0.231702, 0.131890, 0.152827, 21.199811, -12.517898, 0.002534, -0.003630, 0.000107, 0.000091, 2.000000, 1.000000
5.853918, 0.195646, 0.232005, 0.132588, 0.151545, 21.304011, -13.038898, 0.321461, 0.441832, 0.195646, 0.232005, 0.132588, 0.151545, 21.304011, -13.038898, 0.003134, -0.001671, 0.000134, 0.000044, 2.000000, 1.000000
5.855918, 0.195910, 0.232304, 0.133383, 0.150213, 21.512411, -13.664098, 0.327201, 0.437726, 0.195910, 0.232304, 0.133383, 0.150213, 21.512411, -13.664098, 0.003057, -0.001722, 0.000132, 0.000047, 2.000000, 1.000000
5.857917, 0.196183, 0.232607, 0.135040, 0.150454, 21.564511, -14.132998, 0.333022, 0.433476, 0.196183, 0.232607, 0.135040, 0.150454, 21.564511, -14.132998, 0.002235, -0.003415, 0.000096, 0.000096, 2.000000, 1.000000
5.859919, 0.196456, 0.232906, 0.136221, 0.150700, 21.668711, -14.185098, 0.338930, 0.429197, 0.196456, 0.232906, 0.136221, 0.150700, 21.668711, -14.185098, 0.002713, -0.003512, 0.000118, 0.000100, 2.000000, 1.000000
5.861917, 0.196728, 0.233201, 0.136262, 0.148744, 21.304011, -13.976698, 0.344731, 0.425042, 0.196728, 0.233201, 0.136262, 0.148744, 21.304011, -13.976698, 0.003875, -0.001325, 0.000165, 0.000037, 2.000000, 1.000000
5.863918, 0.197001, 0.233488, 0.136776, 0.146062, 20.730911, -14.132998, 0.350406, 0.420911, 0.197001, 0.233488, 0.136776, 0.146062, 20.730911, -14.132998, 0.003324, -0.000548, 0.000138, 0.000015, 2.000000, 1.000000
5.865917, 0.197277, 0.233784, 0.137651, 0.146087, 20.262011, -14.445598, 0.355981, 0.416693, 0.197277, 0.233784, 0.137651, 0.146087, 20.262011, -14.445598, 0.002851, -0.003282, 0.000115, 0.000095, 2.000000, 1.000000
5.867918, 0.197557, 0.234079, 0.139009, 0.147593, 20.053611, -14.810298, 0.361557, 0.412320, 0.197557, 0.234079, 0.139009, 0.147593, 20.053611, -14.810298, 0.002269, -0.004822, 0.000091, 0.000143, 2.000000, 1.000000
5.869917, 0.197837, 0.234367, 0.140007, 0.146044, 20.314111, -14.810298, 0.367244, 0.407996, 0.197837, 0.234367, 0.140007, 0.146044, 20.314111, -14.810298, 0.002585, -0.001847, 0.000105, 0.000055, 2.000000, 1.000000
5.871918, 0.198121, 0.234654, 0.141199, 0.143894, 20.835111, -14.758198, 0.373131, 0.403746, 0.198121, 0.234654, 0.141199, 0.143894, 20.835111, -14.758198, 0.002439, -0.001239, 0.000102, 0.000037, 2.000000, 1.000000
5.873918, 0.198405, 0.234942, 0.142736, 0.143743, 21.408211, -15.331298, 0.379243, 0.399338, 0.198405, 0.234942, 0.142736, 0.143743, 21.408211, -15.331298, 0.002198, -0.003224, 0.000094, 0.000099, 2.000000, 1.000000
5.875918, 0.198692, 0.235230, 0.143474, 0.144000, 21.668711, -16.164898, 0.385459, 0.394684, 0.198692, 0.235230, 0.143474, 0.144000, 21.668711, -16.164898, 0.003104, -0.003745, 0.000134, 0.000121, 2.000000, 1.000000
5.877918, 0.198984, 0.235513, 0.144131, 0.143085, 21.356111, -16.425398, 0.391615, 0.389983, 0.198984, 0.235513, 0.144131, 0.143085, 21.356111, -16.425398, 0.003233, -0.002738, 0.000138, 0.000090, 2.000000, 1.000000
5.879918, 0.199272, 0.235794, 0.144581, 0.141039, 20.783011, -16.269098, 0.397625, 0.385394, 0.199272, 0.235794, 0.144581, 0.141039, 20.783011, -16.269098, 0.003378, -0.001658, 0.000140, 0.000054, 2.000000, 1.000000
5.881918, 0.199563, 0.236074, 0.145366, 0.140053, 20.418311, -16.060698, 0.403561, 0.380896, 0.199563, 0.236074, 0.145366, 0.140053, 20.418311, -16.060698, 0.002927, -0.002679, 0.000120, 0.000086, 2.000000, 1.000000
5.883918, 0.199854, 0.236358, 0.146568, 0.140766, 20.209911, -16.321198, 0.409485, 0.376301, 0.199854, 0.236358, 0.146568, 0.140766, 20.209911, -16.321198, 0.002434, -0.004335, 0.000098, 0.000141, 2.000000, 1.000000
5.885918, 0.200154, 0.236634, 0.148274, 0.139664, 19.897311, -16.633798, 0.415386, 0.371654, 0.200154, 0.236634, 0.148274, 0.139664, 19.897311, -16.633798, 0.001886, -0.002573, 0.000075, 0.000086, 2.000000, 1.000000
5.887930, 0.200456, 0.236906, 0.149563, 0.137789, 19.845211, -16.581698, 0.421359, 0.367056, 0.200456, 0.236906, 0.149563, 0.137789, 19.845211, -16.581698, 0.002235, -0.001860, 0.000089, 0.000062, 2.000000, 1.000000
5.889917, 0.200759, 0.237175, 0.150564, 0.135590, 20.209911, -16.425398, 0.427405, 0.362631, 0.200759, 0.237175, 0.150564, 0.135590, 20.209911, -16.425398, 0.002530, -0.001542, 0.000102, 0.000050, 2.000000, 1.000000
5.891918, 0.201062, 0.237448, 0.152203, 0.135352, 21.043511, -16.842198, 0.433815, 0.358069, 0.201062, 0.237448, 0.152203, 0.135352, 21.043511, -16.842198, 0.001918, -0.003420, 0.000081, 0.000115, 2.000000, 1.000000
5.893918, 0.201369, 0.237720, 0.153125, 0.136031, 21.512411, -17.675798, 0.440400, 0.353262, 0.201369, 0.237720, 0.153125, 0.136031, 21.512411, -17.675798, 0.002821, -0.004444, 0.000121, 0.000157, 2.000000, 1.000000
5.895918, 0.201675, 0.237989, 0.153975, 0.135285, 21.564511, -18.196798, 0.447044, 0.348337, 0.201675, 0.237989, 0.153975, 0.135285, 21.564511, -18.196798, 0.002980, -0.003184, 0.000129, 0.000116, 2.000000, 1.000000
5.897917, 0.201985, 0.238254, 0.155064, 0.133508, 21.304011, -18.300998, 0.453647, 0.343453, 0.201985, 0.238254, 0.155064, 0.133508, 21.304011, -18.300998, 0.002752, -0.002257, 0.000117, 0.000083, 2.000000, 1.000000
5.899918, 0.202303, 0.238519, 0.156984, 0.132516, 20.887211, -18.561498, 0.460206, 0.338532, 0.202303, 0.238519, 0.156984, 0.132516, 20.887211, -18.561498, 0.001862, -0.003055, 0.000078, 0.000113, 2.000000, 1.000000
5.901917, 0.202621, 0.238784, 0.159213, 0.132553, 20.835111, -18.978298, 0.466839, 0.333502, 0.202621, 0.238784, 0.159213, 0.132553, 20.835111, -18.978298, 0.001468, -0.004135, 0.000061, 0.000157, 2.000000, 1.000000
5.903918, 0.202939, 0.239041, 0.159589, 0.131225, 20.418311, -19.447198, 0.473359, 0.328397, 0.202939, 0.239041, 0.159589, 0.131225, 20.418311, -19.447198, 0.003302, -0.002852, 0.000135, 0.000111, 2.000000, 1.000000
5.905918, 0.203261, 0.239299, 0.160036, 0.129225, 19.949411, -19.395098, 0.479744, 0.323384, 0.203261, 0.239299, 0.160036, 0.129225, 19.949411, -19.395098, 0.003148, -0.002272, 0.000126, 0.000088, 2.000000, 1.000000
5.907918, 0.203583, 0.239552, 0.160667, 0.127804, 19.793111, -19.030398, 0.486104, 0.318520, 0.203583, 0.239552, 0.160667, 0.127804, 19.793111, -19.030398, 0.002868, -0.002833, 0.000114, 0.000108, 2.000000, 1.000000
5.909918, 0.203908, 0.239802, 0.162011, 0.126058, 20.053611, -19.082498, 0.492601, 0.313709, 0.203908, 0.239802, 0.162011, 0.126058, 20.053611, -19.082498, 0.002122, -0.002431, 0.000085, 0.000093, 2.000000, 1.000000
5.911918, 0.204238, 0.240052, 0.163803, 0.125077, 20.314111, -19.759798, 0.499258, 0.308765, 0.204238, 0.240052, 0.163803, 0.125077, 20.314111, -19.759798, 0.001722, -0.003201, 0.000070, 0.000127, 2.000000, 1.000000
5.913918, 0.204567, 0.240302, 0.165210, 0.124793, 20.418311, -20.853898, 0.506003, 0.303561, 0.204567, 0.240302, 0.165210, 0.124793, 20.418311, -20.853898, 0.002154, -0.004031, 0.000088, 0.000168, 2.000000, 1.000000
5.915918, 0.204900, 0.240548, 0.166275, 0.124066, 20.418311, -21.426998, 0.512792, 0.298245, 0.204900, 0.240548, 0.166275, 0.124066, 20.418311, -21.426998, 0.002511, -0.003804, 0.000103, 0.000163, 2.000000, 1.000000
5.917918, 0.205233, 0.240794, 0.166416, 0.123216, 20.366211, -21.114398, 0.519572, 0.293041, 0.205233, 0.240794, 0.166416, 0.123216, 20.366211, -21.114398, 0.003433, -0.003793, 0.000140, 0.000160, 2.000000, 1.000000
5.919918, 0.205570, 0.241036, 0.167477, 0.121682, 20.157811, -21.114398, 0.526324, 0.287903, 0.205570, 0.241036, 0.167477, 0.121682, 20.157811, -21.114398, 0.002503, -0.003045, 0.000101, 0.000129, 2.000000, 1.000000
5.921917, 0.205903, 0.241274, 0.168165, 0.120268, 19.949411, -21.426998, 0.533032, 0.282750, 0.205903, 0.241274, 0.168165, 0.120268, 19.949411, -21.426998, 0.002830, -0.003160, 0.000113, 0.000135, 2.000000, 1.000000
5.923918, 0.206247, 0.241509, 0.169756, 0.118980, 19.793111, -21.947998, 0.539754, 0.277526, 0.206247, 0.241509, 0.169756, 0.118980, 19.793111, -21.947998, 0.001882, -0.003344, 0.000075, 0.000147, 2.000000, 1.000000
5.925918, 0.206588, 0.241740, 0.171825, 0.116959, 19.584711, -21.739598, 0.546484, 0.272441, 0.206588, 0.241740, 0.171825, 0.116959, 19.584711, -21.739598, 0.001371, -0.002713, 0.000054, 0.000118, 2.000000, 1.000000
5.927918, 0.206936, 0.241967, 0.172448, 0.114806, 19.636811, -21.583298, 0.553257, 0.267484, 0.206936, 0.241967, 0.172448, 0.114806, 19.636811, -21.583298, 0.002768, -0.002531, 0.000109, 0.000109, 2.000000, 1.000000
5.929917, 0.207281, 0.242194, 0.173143, 0.113660, 19.793111, -21.791698, 0.560107, 0.262533, 0.207281, 0.242194, 0.173143, 0.113660, 19.793111, -21.791698, 0.002705, -0.003502, 0.000107, 0.000153, 2.000000, 1.000000
5.931918, 0.207629, 0.242417, 0.173602, 0.112614, 19.636811, -22.312698, 0.566929, 0.257505, 0.207629, 0.242417, 0.173602, 0.112614, 19.636811, -22.312698, 0.002968, -0.003636, 0.000117, 0.000162, 2.000000, 1.000000
5.933918, 0.207977, 0.242641, 0.173979, 0.111479, 19.324211, -22.833698, 0.573651, 0.252415, 0.207977, 0.242641, 0.173979, 0.111479, 19.324211, -22.833698, 0.003021, -0.003654, 0.000117, 0.000167, 2.000000, 1.000000
5.935918, 0.208329, 0.242860, 0.175888, 0.110616, 19.272111, -23.042098, 0.580432, 0.247317, 0.208329, 0.242860, 0.175888, 0.110616, 19.272111, -23.042098, 0.001423, -0.004023, 0.000055, 0.000185, 2.000000, 1.000000
5.937918, 0.208685, 0.243076, 0.177701, 0.109326, 19.584711, -23.094198, 0.587392, 0.242267, 0.208685, 0.243076, 0.177701, 0.109326, 19.584711, -23.094198, 0.001504, -0.003636, 0.000059, 0.000168, 2.000000, 1.000000
5.939918, 0.209045, 0.243288, 0.178783, 0.107080, 19.897311, -23.250498, 0.594506, 0.237289, 0.209045, 0.243288, 0.178783, 0.107080, 19.897311, -23.250498, 0.002291, -0.002686, 0.000091, 0.000125, 2.000000, 1.000000
5.941918, 0.209404, 0.243496, 0.179069, 0.105131, 19.897311, -23.719398, 0.601632, 0.232301, 0.209404, 0.243496, 0.179069, 0.105131, 19.897311, -23.719398, 0.003147, -0.003006, 0.000125, 0.000143, 2.000000, 1.000000
5.943918, 0.209764, 0.243704, 0.179325, 0.104230, 19.845211, -24.240398, 0.608751, 0.227247, 0.209764, 0.243704, 0.179325, 0.104230, 19.845211, -24.240398, 0.003176, -0.004143, 0.000126, 0.000201, 2.000000, 1.000000
5.945918, 0.210123, 0.243909, 0.181150, 0.103289, 19.741011, -24.136198, 0.615902, 0.222262, 0.210123, 0.243909, 0.181150, 0.103289, 19.741011, -24.136198, 0.001596, -0.004205, 0.000063, 0.000203, 2.000000, 1.000000
5.947918, 0.210490, 0.244109, 0.182125, 0.101461, 19.532611, -23.667298, 0.623016, 0.217460, 0.210490, 0.244109, 0.182125, 0.101461, 19.532611, -23.667298, 0.002420, -0.003293, 0.000095, 0.000156, 2.000000, 1.000000
5.949918, 0.210858, 0.244310, 0.183315, 0.100369, 19.376311, -23.823598, 0.630121, 0.212677, 0.210858, 0.244310, 0.183315, 0.100369, 19.376311, -23.823598, 0.002159, -0.003931, 0.000084, 0.000187, 2.000000, 1.000000
5.951918, 0.211229, 0.244507, 0.184446, 0.099374, 19.220011, -24.344598, 0.637213, 0.207838, 0.211229, 0.244507, 0.184446, 0.099374, 19.220011, -24.344598, 0.002185, -0.004055, 0.000084, 0.000197, 2.000000, 1.000000
5.953904, 0.211596, 0.244700, 0.184891, 0.097576, 19.011611, -24.969798, 0.644194, 0.202998, 0.211596, 0.244700, 0.184891, 0.097576, 19.011611, -24.969798, 0.002836, -0.003355, 0.000107, 0.000166, 2.000000, 1.000000
5.955919, 0.211970, 0.244889, 0.185464, 0.095689, 19.011611, -24.865598, 0.651297, 0.198205, 0.211970, 0.244889, 0.185464, 0.095689, 19.011611, -24.865598, 0.002642, -0.003348, 0.000101, 0.000168, 2.000000, 1.000000
5.957918, 0.212341, 0.245075, 0.186844, 0.094136, 18.959511, -24.396698, 0.658378, 0.193614, 0.212341, 0.245075, 0.186844, 0.094136, 18.959511, -24.396698, 0.001879, -0.003728, 0.000071, 0.000182, 2.000000, 1.000000
5.959918, 0.212720, 0.245256, 0.188594, 0.092826, 18.699011, -24.344598, 0.665432, 0.189094, 0.212720, 0.245256, 0.188594, 0.092826, 18.699011, -24.344598, 0.001470, -0.003834, 0.000055, 0.000187, 2.000000, 1.000000
5.961917, 0.213098, 0.245438, 0.189461, 0.091038, 18.751111, -25.438698, 0.672534, 0.184464, 0.213098, 0.245438, 0.189461, 0.091038, 18.751111, -25.438698, 0.002298, -0.003345, 0.000086, 0.000170, 2.000000, 1.000000
5.963918, 0.213481, 0.245616, 0.190239, 0.089726, 19.220011, -26.636998, 0.679850, 0.179683, 0.213481, 0.245616, 0.190239, 0.089726, 19.220011, -26.636998, 0.002393, -0.004031, 0.000092, 0.000215, 2.000000, 1.000000
5.965918, 0.213863, 0.245786, 0.190711, 0.087414, 19.480511, -26.793298, 0.687280, 0.174999, 0.213863, 0.245786, 0.190711, 0.087414, 19.480511, -26.793298, 0.002793, -0.003269, 0.000109, 0.000175, 2.000000, 1.000000
5.967918, 0.214245, 0.245956, 0.191363, 0.085621, 19.220011, -25.594998, 0.694637, 0.170615, 0.214245, 0.245956, 0.191363, 0.085621, 19.220011, -25.594998, 0.002662, -0.003811, 0.000102, 0.000195, 2.000000, 1.000000
5.969918, 0.214635, 0.246123, 0.193012, 0.084259, 18.542711, -24.813498, 0.701794, 0.166434, 0.214635, 0.246123, 0.193012, 0.084259, 18.542711, -24.813498, 0.001611, -0.003999, 0.000060, 0.000198, 2.000000, 1.000000
5.971918, 0.215025, 0.246290, 0.195296, 0.083065, 18.386411, -25.073998, 0.708976, 0.162268, 0.215025, 0.246290, 0.195296, 0.083065, 18.386411, -25.073998, 0.000836, -0.004005, 0.000031, 0.000201, 2.000000, 1.000000
5.973918, 0.215419, 0.246448, 0.196679, 0.081629, 18.594811, -26.011798, 0.716291, 0.158021, 0.215419, 0.246448, 0.196679, 0.081629, 18.594811, -26.011798, 0.001699, -0.003813, 0.000063, 0.000198, 2.000000, 1.000000
5.975918, 0.215808, 0.246607, 0.195949, 0.079869, 18.594811, -26.115998, 0.723576, 0.153851, 0.215808, 0.246607, 0.195949, 0.079869, 18.594811, -26.115998, 0.003850, -0.003671, 0.000143, 0.000192, 2.000000, 1.000000
5.977918, 0.216206, 0.246763, 0.196102, 0.078562, 18.542711, -25.751298, 0.730850, 0.149804, 0.216206, 0.246763, 0.196102, 0.078562, 18.542711, -25.751298, 0.002968, -0.004138, 0.000110, 0.000213, 2.000000, 1.000000
5.979918, 0.216603, 0.246914, 0.198558, 0.076284, 18.178011, -25.647098, 0.738070, 0.145890, 0.216603, 0.246914, 0.198558, 0.076284, 18.178011, -25.647098, 0.000656, -0.003093, 0.000024, 0.000159, 2.000000, 1.000000
5.981918, 0.217005, 0.247058, 0.200747, 0.074095, 18.073811, -26.063898, 0.745325, 0.142029, 0.217005, 0.247058, 0.200747, 0.074095, 18.073811, -26.063898, 0.000842, -0.003154, 0.000030, 0.000164, 2.000000, 1.000000
5.983918, 0.217406, 0.247202, 0.201330, 0.072568, 18.125911, -26.636998, 0.752624, 0.138162, 0.217406, 0.247202, 0.201330, 0.072568, 18.125911, -26.636998, 0.002420, -0.003891, 0.000088, 0.000207, 2.000000, 1.000000
5.985918, 0.217807, 0.247342, 0.201472, 0.071489, 18.125911, -26.845398, 0.759927, 0.134325, 0.217807, 0.247342, 0.201472, 0.071489, 18.125911, -26.845398, 0.002871, -0.004450, 0.000104, 0.000239, 2.000000, 1.000000
5.987918, 0.218212, 0.247482, 0.202142, 0.069865, 17.657011, -26.272298, 0.767067, 0.130653, 0.218212, 0.247482, 0.202142, 0.069865, 17.657011, -26.272298, 0.002341, -0.003942, 0.000083, 0.000207, 2.000000, 1.000000
5.989918, 0.218621, 0.247614, 0.203255, 0.067727, 17.344411, -25.959698, 0.774116, 0.127137, 0.218621, 0.247614, 0.203255, 0.067727, 17.344411, -25.959698, 0.001804, -0.003311, 0.000063, 0.000172, 2.000000, 1.000000
5.991918, 0.219033, 0.247743, 0.204664, 0.066061, 17.240211, -26.115998, 0.781175, 0.123686, 0.219033, 0.247743, 0.204664, 0.066061, 17.240211, -26.115998, 0.001441, -0.003713, 0.000050, 0.000194, 2.000000, 1.000000
5.993917, 0.219442, 0.247872, 0.206176, 0.064619, 17.552811, -26.480698, 0.788408, 0.120266, 0.219442, 0.247872, 0.206176, 0.064619, 17.552811, -26.480698, 0.001314, -0.003964, 0.000046, 0.000210, 2.000000, 1.000000
5.995918, 0.219858, 0.247993, 0.206730, 0.063029, 17.917511, -26.220198, 0.795820, 0.116959, 0.219858, 0.247993, 0.206730, 0.063029, 17.917511, -26.220198, 0.002327, -0.003880, 0.000083, 0.000204, 2.000000, 1.000000
5.997917, 0.220271, 0.248114, 0.206497, 0.060728, 17.709111, -25.803398, 0.803131, 0.113826, 0.220271, 0.248114, 0.206497, 0.060728, 17.709111, -25.803398, 0.003189, -0.003119, 0.000113, 0.000161, 2.000000, 1.000000
5.999918, 0.220684, 0.248231, 0.207151, 0.059200, 17.292311, -26.168098, 0.810298, 0.110726, 0.220684, 0.248231, 0.207151, 0.059200, 17.292311, -26.168098, 0.002258, -0.003797, 0.000078, 0.000199, 2.000000, 1.000000
6.001918, 0.221104, 0.248345, 0.208820, 0.057685, 17.136011, -26.584898, 0.817455, 0.107659, 0.221104, 0.248345, 0.208820, 0.057685, 17.136011, -26.584898, 0.001161, -0.003882, 0.000040, 0.000206, 2.000000, 1.000000
6.003918, 0.221524, 0.248451, 0.209995, 0.055476, 17.188111, -26.532798, 0.824674, 0.104715, 0.221524, 0.248451, 0.209995, 0.055476, 17.188111, -26.532798, 0.001618, -0.003264, 0.000056, 0.000173, 2.000000, 1.000000
6.005918, 0.221948, 0.248557, 0.210329, 0.053600, 16.771311, -25.907598, 0.831728, 0.101938, 0.221948, 0.248557, 0.210329, 0.053600, 16.771311, -25.907598, 0.002465, -0.003581, 0.000083, 0.000186, 2.000000, 1.000000
6.007907, 0.222368, 0.248659, 0.210201, 0.052270, 16.667111, -25.230298, 0.838697, 0.099315, 0.222368, 0.248659, 0.210201, 0.052270, 16.667111, -25.230298, 0.002843, -0.003997, 0.000094, 0.000201, 2.000000, 1.000000
6.009928, 0.222788, 0.248761, 0.210753, 0.050919, 16.875511, -25.386598, 0.845883, 0.096703, 0.222788, 0.248761, 0.210753, 0.050919, 16.875511, -25.386598, 0.002128, -0.003808, 0.000073, 0.000195, 2.000000, 1.000000
6.011922, 0.223216, 0.248856, 0.212757, 0.049231, 16.771311, -26.168098, 0.852999, 0.094134, 0.223216, 0.248856, 0.212757, 0.049231, 16.771311, -26.168098, 0.000759, -0.003579, 0.000025, 0.000187, 2.000000, 1.000000
6.013918, 0.223644, 0.248950, 0.214530, 0.047358, 16.667111, -26.272298, 0.860137, 0.091650, 0.223644, 0.248950, 0.214530, 0.047358, 16.667111, -26.272298, 0.000926, -0.003477, 0.000031, 0.000182, 2.000000, 1.000000
6.015918, 0.224071, 0.249037, 0.213865, 0.045515, 16.510811, -25.542898, 0.867197, 0.089326, 0.224071, 0.249037, 0.213865, 0.045515, 16.510811, -25.542898, 0.003342, -0.003528, 0.000110, 0.000180, 2.000000, 1.000000
6.017918, 0.224499, 0.249125, 0.213174, 0.044058, 16.458711, -25.021898, 0.874215, 0.087120, 0.224499, 0.249125, 0.213174, 0.044058, 16.458711, -25.021898, 0.003343, -0.003771, 0.000110, 0.000189, 2.000000, 1.000000
6.019918, 0.224927, 0.249208, 0.215070, 0.042834, 16.562911, -25.334498, 0.881340, 0.084950, 0.224927, 0.249208, 0.215070, 0.042834, 16.562911, -25.334498, 0.000748, -0.003898, 0.000025, 0.000198, 2.000000, 1.000000
6.021917, 0.225366, 0.249287, 0.217057, 0.040851, 16.250311, -26.011798, 0.888392, 0.082826, 0.225366, 0.249287, 0.217057, 0.040851, 16.250311, -26.011798, 0.000673, -0.003198, 0.000022, 0.000166, 2.000000, 1.000000
6.023919, 0.225801, 0.249367, 0.218126, 0.039808, 15.989811, -25.803398, 0.895372, 0.080770, 0.225801, 0.249367, 0.218126, 0.039808, 15.989811, -25.803398, 0.001520, -0.004263, 0.000049, 0.000220, 2.000000, 1.000000
6.025917, 0.226236, 0.249442, 0.217919, 0.038520, 15.781411, -25.282398, 0.902246, 0.078823, 0.226236, 0.249442, 0.217919, 0.038520, 15.781411, -25.282398, 0.002745, -0.003979, 0.000087, 0.000201, 2.000000, 1.000000
6.027919, 0.226672, 0.249514, 0.217523, 0.037023, 15.937711, -24.917698, 0.909184, 0.076977, 0.226672, 0.249514, 0.217523, 0.037023, 15.937711, -24.917698, 0.002890, -0.003657, 0.000092, 0.000182, 2.000000, 1.000000
6.029917, 0.227111, 0.249583, 0.219146, 0.035381, 16.250311, -24.761398, 0.916302, 0.075226, 0.227111, 0.249583, 0.219146, 0.035381, 16.250311, -24.761398, 0.000906, -0.003440, 0.000029, 0.000170, 2.000000, 1.000000
6.031918, 0.227554, 0.249647, 0.221262, 0.033391, 15.781411, -24.969798, 0.923289, 0.073558, 0.227554, 0.249647, 0.221262, 0.033391, 15.781411, -24.969798, 0.000466, -0.003050, 0.000015, 0.000152, 2.000000, 1.000000
6.033917, 0.228000, 0.249711, 0.222190, 0.032329, 15.208311, -25.334498, 0.930044, 0.071920, 0.228000, 0.249711, 0.222190, 0.032329, 15.208311, -25.334498, 0.001558, -0.004020, 0.000047, 0.000204, 2.000000, 1.000000
6.035918, 0.228443, 0.249772, 0.222331, 0.030876, 15.208311, -25.021898, 0.936809, 0.070375, 0.228443, 0.249772, 0.222331, 0.030876, 15.208311, -25.021898, 0.002227, -0.003693, 0.000068, 0.000185, 2.000000, 1.000000
6.037918, 0.228886, 0.249825, 0.222277, 0.028918, 15.729311, -24.813498, 0.943801, 0.068940, 0.228886, 0.249825, 0.222277, 0.028918, 15.729311, -24.813498, 0.002422, -0.003125, 0.000076, 0.000155, 2.000000, 1.000000
6.039918, 0.229336, 0.249878, 0.223729, 0.027464, 16.041911, -24.605098, 0.950979, 0.067588, 0.229336, 0.249878, 0.223729, 0.027464, 16.041911, -24.605098, 0.001020, -0.003581, 0.000033, 0.000176, 2.000000, 1.000000
6.041918, 0.229787, 0.249931, 0.225143, 0.026159, 15.573011, -24.552998, 0.957991, 0.066304, 0.229787, 0.249931, 0.225143, 0.026159, 15.573011, -24.552998, 0.001116, -0.003683, 0.000035, 0.000181, 2.000000, 1.000000
6.043918, 0.230241, 0.249976, 0.226145, 0.024728, 14.843611, -24.657198, 0.964707, 0.065084, 0.230241, 0.249976, 0.226145, 0.024728, 14.843611, -24.657198, 0.001429, -0.003543, 0.000042, 0.000175, 2.000000, 1.000000
6.045918, 0.230691, 0.250022, 0.226147, 0.022897, 14.478911, -24.396698, 0.971253, 0.063967, 0.230691, 0.250022, 0.226147, 0.022897, 14.478911, -24.396698, 0.002283, -0.003161, 0.000066, 0.000154, 2.000000, 1.000000
