Time (s), Position_1, Position_2, Velocity_1, Velocity_2, Force_1, Force_2, Virutal_mass, Desired_mass, Virutal_damping, Desired_damping, Observed_Energy_1, Observed_Energy_2
10.495833, 0.550089, 0.224968, 0.013247, -0.008561, 0.464011, 0.194502, 0.500000, 0.500000, 2.000000, 2.000000, 0.359919, -0.228483
10.497832, 0.550119, 0.224953, 0.013929, -0.008162, 0.411911, 0.455002, 0.500000, 0.500000, 2.000000, 2.000000, 0.359931, -0.228491
10.499833, 0.550150, 0.224934, 0.015065, -0.008468, 0.464011, 0.663402, 0.500000, 0.500000, 2.000000, 2.000000, 0.359945, -0.228502
10.501832, 0.550180, 0.224923, 0.015203, -0.007811, 0.411911, 0.871802, 0.500000, 0.500000, 2.000000, 2.000000, 0.359957, -0.228515
10.503833, 0.550210, 0.224908, 0.015140, -0.006823, 0.359811, 1.236502, 0.500000, 0.500000, 2.000000, 2.000000, 0.359968, -0.228532
10.505832, 0.550244, 0.224896, 0.015949, -0.006501, 0.464011, 0.976002, 0.500000, 0.500000, 2.000000, 2.000000, 0.359983, -0.228545
10.507833, 0.550275, 0.224885, 0.016531, -0.005707, 0.411911, 1.444902, 0.500000, 0.500000, 2.000000, 2.000000, 0.359997, -0.228562
10.509832, 0.550312, 0.224877, 0.016964, -0.004996, 0.411911, 1.705402, 0.500000, 0.500000, 2.000000, 2.000000, 0.360011, -0.228579
10.511819, 0.550343, 0.224866, 0.017032, -0.004497, 0.359811, 1.705402, 0.500000, 0.500000, 2.000000, 2.000000, 0.360023, -0.228594
10.513841, 0.550384, 0.224859, 0.017833, -0.004619, 0.411911, 1.757502, 0.500000, 0.500000, 2.000000, 2.000000, 0.360038, -0.228610
10.515833, 0.550422, 0.224855, 0.019149, -0.003053, 0.568211, 1.653302, 0.500000, 0.500000, 2.000000, 2.000000, 0.360059, -0.228620
10.517832, 0.550460, 0.224855, 0.018927, -0.001109, 0.568211, 1.601202, 0.500000, 0.500000, 2.000000, 2.000000, 0.360081, -0.228624
10.519833, 0.550498, 0.224851, 0.018897, -0.001018, 0.568211, 1.288602, 0.500000, 0.500000, 2.000000, 2.000000, 0.360102, -0.228626
10.521832, 0.550536, 0.224851, 0.019571, -0.000501, 0.672411, 0.976002, 0.500000, 0.500000, 2.000000, 2.000000, 0.360129, -0.228627
10.523833, 0.550581, 0.224851, 0.021441, -0.000003, 0.620311, 0.976002, 0.500000, 0.500000, 2.000000, 2.000000, 0.360155, -0.228627
10.525832, 0.550627, 0.224855, 0.021998, 0.000925, 0.620311, 0.507102, 0.500000, 0.500000, 2.000000, 2.000000, 0.360182, -0.228627
10.527834, 0.550668, 0.224855, 0.021723, 0.000946, 0.724511, 0.298702, 0.500000, 0.500000, 2.000000, 2.000000, 0.360214, -0.228626
10.529837, 0.550717, 0.224855, 0.023260, 0.000021, 0.672411, 0.246602, 0.500000, 0.500000, 2.000000, 2.000000, 0.360245, -0.228626
10.531820, 0.550770, 0.224855, 0.024762, 0.000129, 0.724511, -0.065998, 0.500000, 0.500000, 2.000000, 2.000000, 0.360281, -0.228626
10.533832, 0.550820, 0.224855, 0.025526, 0.000246, 0.880811, -0.534898, 0.500000, 0.500000, 2.000000, 2.000000, 0.360326, -0.228626
10.535833, 0.550873, 0.224855, 0.026095, 0.000001, 0.932911, -0.482798, 0.500000, 0.500000, 2.000000, 2.000000, 0.360375, -0.228626
10.537832, 0.550933, 0.224855, 0.027654, -0.000129, 0.880811, -0.743298, 0.500000, 0.500000, 2.000000, 2.000000, 0.360423, -0.228626
10.539833, 0.550994, 0.224847, 0.030057, -0.001617, 0.985011, -0.847498, 0.500000, 0.500000, 2.000000, 2.000000, 0.360483, -0.228623
10.541832, 0.551054, 0.224847, 0.030725, -0.001892, 1.089211, -0.639098, 0.500000, 0.500000, 2.000000, 2.000000, 0.360550, -0.228621
10.543833, 0.551119, 0.224840, 0.031258, -0.002138, 1.089211, -1.107998, 0.500000, 0.500000, 2.000000, 2.000000, 0.360618, -0.228616
10.545833, 0.551191, 0.224832, 0.033721, -0.003482, 1.245511, -1.212198, 0.500000, 0.500000, 2.000000, 2.000000, 0.360702, -0.228608
10.547832, 0.551259, 0.224824, 0.035410, -0.003536, 1.245511, -0.743298, 0.500000, 0.500000, 2.000000, 2.000000, 0.360790, -0.228602
10.549832, 0.551334, 0.224817, 0.035984, -0.003784, 1.193411, -0.691198, 0.500000, 0.500000, 2.000000, 2.000000, 0.360876, -0.228597
10.551833, 0.551410, 0.224806, 0.037552, -0.004657, 1.193411, -0.743298, 0.500000, 0.500000, 2.000000, 2.000000, 0.360965, -0.228590
10.553832, 0.551490, 0.224798, 0.039291, -0.005431, 0.985011, -0.847498, 0.500000, 0.500000, 2.000000, 2.000000, 0.361043, -0.228581
10.555825, 0.551573, 0.224787, 0.040154, -0.004741, 0.672411, -0.430698, 0.500000, 0.500000, 2.000000, 2.000000, 0.361097, -0.228577
10.557832, 0.551652, 0.224775, 0.040495, -0.005111, 0.359811, -0.430698, 0.500000, 0.500000, 2.000000, 2.000000, 0.361126, -0.228573
10.559833, 0.551736, 0.224764, 0.041134, -0.005905, 0.099311, -0.274398, 0.500000, 0.500000, 2.000000, 2.000000, 0.361134, -0.228569
10.561832, 0.551815, 0.224749, 0.040941, -0.006800, -0.265389, -0.691198, 0.500000, 0.500000, 2.000000, 2.000000, 0.361112, -0.228560
10.563832, 0.551895, 0.224737, 0.040019, -0.006616, -0.838489, -0.118098, 0.500000, 0.500000, 2.000000, 2.000000, 0.361045, -0.228558
10.565832, 0.551970, 0.224726, 0.038323, -0.005658, -1.515789, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, 0.360929, -0.228558
10.567833, 0.552038, 0.224711, 0.036112, -0.006897, -2.140989, -0.274398, 0.500000, 0.500000, 2.000000, 2.000000, 0.360774, -0.228554
10.569832, 0.552107, 0.224696, 0.034262, -0.007597, -2.922489, -0.118098, 0.500000, 0.500000, 2.000000, 2.000000, 0.360574, -0.228553
10.571833, 0.552163, 0.224681, 0.030848, -0.007134, -3.599789, 0.298702, 0.500000, 0.500000, 2.000000, 2.000000, 0.360352, -0.228557
10.573832, 0.552216, 0.224669, 0.027823, -0.006585, -3.964489, 0.402902, 0.500000, 0.500000, 2.000000, 2.000000, 0.360131, -0.228562
10.575833, 0.552265, 0.224650, 0.025275, -0.007496, -4.120789, 0.455002, 0.500000, 0.500000, 2.000000, 2.000000, 0.359923, -0.228569
10.577832, 0.552303, 0.224635, 0.021459, -0.008060, -3.860289, 0.611302, 0.500000, 0.500000, 2.000000, 2.000000, 0.359757, -0.228579
10.579819, 0.552330, 0.224624, 0.016530, -0.006699, -3.547689, 0.507102, 0.500000, 0.500000, 2.000000, 2.000000, 0.359641, -0.228586
10.581832, 0.552356, 0.224613, 0.012958, -0.006179, -3.026689, 0.455002, 0.500000, 0.500000, 2.000000, 2.000000, 0.359562, -0.228591
10.583833, 0.552375, 0.224597, 0.010934, -0.006588, -2.401489, 0.871802, 0.500000, 0.500000, 2.000000, 2.000000, 0.359509, -0.228603
10.585832, 0.552387, 0.224582, 0.007763, -0.007212, -1.828389, 0.663402, 0.500000, 0.500000, 2.000000, 2.000000, 0.359481, -0.228612
10.587833, 0.552394, 0.224571, 0.005042, -0.006929, -1.046889, 1.288602, 0.500000, 0.500000, 2.000000, 2.000000, 0.359471, -0.228630
10.589832, 0.552402, 0.224560, 0.003793, -0.006382, -0.265389, 1.028102, 0.500000, 0.500000, 2.000000, 2.000000, 0.359469, -0.228643
10.591833, 0.552406, 0.224548, 0.003415, -0.005696, 0.411911, 1.549102, 0.500000, 0.500000, 2.000000, 2.000000, 0.359471, -0.228661
10.593832, 0.552413, 0.224537, 0.003048, -0.005242, 0.828711, 1.497002, 0.500000, 0.500000, 2.000000, 2.000000, 0.359476, -0.228677
10.595833, 0.552421, 0.224525, 0.003727, -0.005437, 1.193411, 1.549102, 0.500000, 0.500000, 2.000000, 2.000000, 0.359485, -0.228694
10.597819, 0.552436, 0.224522, 0.005137, -0.003911, 1.610211, 1.288602, 0.500000, 0.500000, 2.000000, 2.000000, 0.359502, -0.228704
10.599833, 0.552451, 0.224518, 0.007408, -0.002192, 1.922811, 0.976002, 0.500000, 0.500000, 2.000000, 2.000000, 0.359530, -0.228708
10.601819, 0.552470, 0.224514, 0.008420, -0.001896, 2.131211, 0.715502, 0.500000, 0.500000, 2.000000, 2.000000, 0.359566, -0.228711
10.603833, 0.552493, 0.224510, 0.010167, -0.001839, 2.339611, -0.065998, 0.500000, 0.500000, 2.000000, 2.000000, 0.359614, -0.228710
10.605832, 0.552523, 0.224510, 0.013591, -0.001413, 2.235411, -0.378598, 0.500000, 0.500000, 2.000000, 2.000000, 0.359675, -0.228709
10.607833, 0.552557, 0.224507, 0.016449, -0.000863, 2.131211, -0.795398, 0.500000, 0.500000, 2.000000, 2.000000, 0.359745, -0.228708
10.609832, 0.552599, 0.224503, 0.018636, -0.001182, 2.131211, -1.264298, 0.500000, 0.500000, 2.000000, 2.000000, 0.359824, -0.228705
10.611819, 0.552644, 0.224499, 0.020867, -0.002082, 1.974911, -1.889498, 0.500000, 0.500000, 2.000000, 2.000000, 0.359906, -0.228697
10.613821, 0.552693, 0.224491, 0.023437, -0.002953, 1.766511, -1.993698, 0.500000, 0.500000, 2.000000, 2.000000, 0.359989, -0.228685
10.615819, 0.552746, 0.224484, 0.025914, -0.003712, 1.610211, -2.254198, 0.500000, 0.500000, 2.000000, 2.000000, 0.360072, -0.228669
10.617832, 0.552803, 0.224472, 0.027845, -0.004666, 1.506011, -2.723098, 0.500000, 0.500000, 2.000000, 2.000000, 0.360157, -0.228643
10.619833, 0.552864, 0.224457, 0.029085, -0.006437, 1.453911, -3.087798, 0.500000, 0.500000, 2.000000, 2.000000, 0.360241, -0.228603
10.621832, 0.552928, 0.224438, 0.030949, -0.007882, 1.297611, -3.348298, 0.500000, 0.500000, 2.000000, 2.000000, 0.360322, -0.228550
10.623833, 0.552992, 0.224419, 0.032323, -0.008955, 1.193411, -3.348298, 0.500000, 0.500000, 2.000000, 2.000000, 0.360399, -0.228490
10.625832, 0.553064, 0.224397, 0.033982, -0.010748, 1.193411, -3.921398, 0.500000, 0.500000, 2.000000, 2.000000, 0.360480, -0.228406
10.627833, 0.553132, 0.224366, 0.035371, -0.013062, 1.037111, -3.660898, 0.500000, 0.500000, 2.000000, 2.000000, 0.360553, -0.228311
10.629837, 0.553204, 0.224336, 0.035603, -0.015506, 0.776611, -3.400398, 0.500000, 0.500000, 2.000000, 2.000000, 0.360609, -0.228205
10.631833, 0.553280, 0.224298, 0.036257, -0.016762, 0.568211, -3.139898, 0.500000, 0.500000, 2.000000, 2.000000, 0.360650, -0.228100
10.633832, 0.553356, 0.224253, 0.037817, -0.020006, 0.255611, -3.400398, 0.500000, 0.500000, 2.000000, 2.000000, 0.360669, -0.227964
10.635833, 0.553435, 0.224208, 0.038791, -0.022522, 0.047211, -2.775198, 0.500000, 0.500000, 2.000000, 2.000000, 0.360673, -0.227839
10.637832, 0.553511, 0.224155, 0.038762, -0.024454, -0.317489, -2.410498, 0.500000, 0.500000, 2.000000, 2.000000, 0.360648, -0.227721
10.639833, 0.553586, 0.224098, 0.038427, -0.026845, -0.630089, -2.358398, 0.500000, 0.500000, 2.000000, 2.000000, 0.360600, -0.227594
10.641832, 0.553666, 0.224033, 0.038209, -0.030640, -0.786389, -1.785298, 0.500000, 0.500000, 2.000000, 2.000000, 0.360540, -0.227485
10.643833, 0.553742, 0.223965, 0.038669, -0.032830, -0.994789, -1.368498, 0.500000, 0.500000, 2.000000, 2.000000, 0.360463, -0.227395
10.645832, 0.553814, 0.223893, 0.037635, -0.034700, -1.203189, -0.847498, 0.500000, 0.500000, 2.000000, 2.000000, 0.360372, -0.227336
10.647833, 0.553889, 0.223814, 0.036472, -0.037674, -1.307389, -0.743298, 0.500000, 0.500000, 2.000000, 2.000000, 0.360277, -0.227280
10.649832, 0.553957, 0.223731, 0.035961, -0.040504, -1.255289, -0.170198, 0.500000, 0.500000, 2.000000, 2.000000, 0.360187, -0.227266
10.651833, 0.554029, 0.223647, 0.035201, -0.041560, -1.098989, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, 0.360109, -0.227270
10.653832, 0.554094, 0.223560, 0.033666, -0.043006, -1.046889, 0.819702, 0.500000, 0.500000, 2.000000, 2.000000, 0.360039, -0.227340
10.655833, 0.554158, 0.223469, 0.032316, -0.044896, -0.942689, 1.028102, 0.500000, 0.500000, 2.000000, 2.000000, 0.359978, -0.227432
10.657832, 0.554222, 0.223375, 0.032073, -0.046353, -0.838489, 1.497002, 0.500000, 0.500000, 2.000000, 2.000000, 0.359924, -0.227571
10.659833, 0.554283, 0.223280, 0.031247, -0.047239, -0.473789, 1.861702, 0.500000, 0.500000, 2.000000, 2.000000, 0.359894, -0.227747
10.661832, 0.554343, 0.223186, 0.030420, -0.047059, -0.213289, 2.070102, 0.500000, 0.500000, 2.000000, 2.000000, 0.359881, -0.227942
10.663832, 0.554400, 0.223091, 0.029409, -0.047246, 0.047211, 2.382702, 0.500000, 0.500000, 2.000000, 2.000000, 0.359884, -0.228167
10.665832, 0.554465, 0.222996, 0.029761, -0.047437, 0.203511, 2.434802, 0.500000, 0.500000, 2.000000, 2.000000, 0.359896, -0.228398
10.667833, 0.554521, 0.222905, 0.030209, -0.046508, 0.359811, 2.539002, 0.500000, 0.500000, 2.000000, 2.000000, 0.359918, -0.228634
10.669832, 0.554582, 0.222815, 0.030044, -0.045561, 0.411911, 2.486902, 0.500000, 0.500000, 2.000000, 2.000000, 0.359943, -0.228861
10.671833, 0.554643, 0.222724, 0.030725, -0.044976, 0.516111, 2.382702, 0.500000, 0.500000, 2.000000, 2.000000, 0.359975, -0.229075
10.673832, 0.554707, 0.222637, 0.030932, -0.044032, 0.359811, 2.330602, 0.500000, 0.500000, 2.000000, 2.000000, 0.359997, -0.229280
10.675833, 0.554771, 0.222553, 0.031585, -0.042624, 0.359811, 1.965902, 0.500000, 0.500000, 2.000000, 2.000000, 0.360020, -0.229448
10.677831, 0.554832, 0.222474, 0.031421, -0.041296, 0.151411, 1.705402, 0.500000, 0.500000, 2.000000, 2.000000, 0.360029, -0.229589
10.679833, 0.554900, 0.222394, 0.032043, -0.039892, 0.099311, 1.288602, 0.500000, 0.500000, 2.000000, 2.000000, 0.360035, -0.229692
10.681832, 0.554960, 0.222319, 0.032172, -0.038996, -0.056989, 0.715502, 0.500000, 0.500000, 2.000000, 2.000000, 0.360032, -0.229747
10.683833, 0.555029, 0.222243, 0.032173, -0.038184, -0.265389, 0.559202, 0.500000, 0.500000, 2.000000, 2.000000, 0.360015, -0.229790
10.685832, 0.555089, 0.222167, 0.032173, -0.037622, -0.421689, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, 0.359988, -0.229793
10.687832, 0.555153, 0.222095, 0.031232, -0.036919, -0.577989, -0.326498, 0.500000, 0.500000, 2.000000, 2.000000, 0.359951, -0.229769
10.689832, 0.555214, 0.222024, 0.031227, -0.036624, -0.734289, -0.743298, 0.500000, 0.500000, 2.000000, 2.000000, 0.359906, -0.229714
10.691833, 0.555275, 0.221952, 0.030545, -0.036125, -0.734289, -1.420598, 0.500000, 0.500000, 2.000000, 2.000000, 0.359861, -0.229612
10.693832, 0.555331, 0.221880, 0.029600, -0.035834, -0.786389, -1.733198, 0.500000, 0.500000, 2.000000, 2.000000, 0.359814, -0.229488
10.695832, 0.555388, 0.221808, 0.028463, -0.035833, -0.786389, -1.628998, 0.500000, 0.500000, 2.000000, 2.000000, 0.359769, -0.229371
10.697832, 0.555445, 0.221732, 0.028163, -0.036528, -0.838489, -2.149998, 0.500000, 0.500000, 2.000000, 2.000000, 0.359722, -0.229214
10.699833, 0.555498, 0.221656, 0.027411, -0.037467, -0.734289, -1.993698, 0.500000, 0.500000, 2.000000, 2.000000, 0.359682, -0.229064
10.701832, 0.555547, 0.221581, 0.025695, -0.037927, -0.682189, -2.410498, 0.500000, 0.500000, 2.000000, 2.000000, 0.359647, -0.228882
10.703833, 0.555600, 0.221501, 0.025144, -0.038622, -0.630089, -2.358398, 0.500000, 0.500000, 2.000000, 2.000000, 0.359615, -0.228699
10.705832, 0.555649, 0.221418, 0.025007, -0.040385, -0.577989, -1.733198, 0.500000, 0.500000, 2.000000, 2.000000, 0.359586, -0.228559
10.707833, 0.555699, 0.221335, 0.024615, -0.041589, -0.421689, -1.733198, 0.500000, 0.500000, 2.000000, 2.000000, 0.359565, -0.228415
10.709832, 0.555744, 0.221244, 0.023743, -0.043897, -0.265389, -1.420598, 0.500000, 0.500000, 2.000000, 2.000000, 0.359553, -0.228290
10.711833, 0.555789, 0.221157, 0.023377, -0.044468, -0.161189, -1.055898, 0.500000, 0.500000, 2.000000, 2.000000, 0.359545, -0.228197
10.713819, 0.555835, 0.221062, 0.023348, -0.045049, -0.109089, -0.795398, 0.500000, 0.500000, 2.000000, 2.000000, 0.359540, -0.228125
10.715845, 0.555884, 0.220968, 0.023084, -0.047097, 0.047211, -0.378598, 0.500000, 0.500000, 2.000000, 2.000000, 0.359542, -0.228089
10.717833, 0.555929, 0.220869, 0.023653, -0.048378, 0.099311, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, 0.359547, -0.228088
10.719820, 0.555975, 0.220771, 0.023331, -0.048996, 0.099311, 0.455002, 0.500000, 0.500000, 2.000000, 2.000000, 0.359552, -0.228132
10.721832, 0.556024, 0.220668, 0.023039, -0.049711, 0.151411, 0.923902, 0.500000, 0.500000, 2.000000, 2.000000, 0.359559, -0.228225
10.723832, 0.556069, 0.220566, 0.023653, -0.050898, 0.099311, 1.184402, 0.500000, 0.500000, 2.000000, 2.000000, 0.359563, -0.228345
10.725832, 0.556119, 0.220464, 0.023781, -0.051096, 0.099311, 1.444902, 0.500000, 0.500000, 2.000000, 2.000000, 0.359568, -0.228493
10.727833, 0.556164, 0.220362, 0.023657, -0.051174, -0.109089, 1.757502, 0.500000, 0.500000, 2.000000, 2.000000, 0.359563, -0.228673
10.729832, 0.556210, 0.220263, 0.023207, -0.050577, -0.161189, 2.070102, 0.500000, 0.500000, 2.000000, 2.000000, 0.359556, -0.228882
10.731822, 0.556259, 0.220161, 0.023039, -0.050365, -0.317489, 2.226402, 0.500000, 0.500000, 2.000000, 2.000000, 0.359541, -0.229105
10.733819, 0.556304, 0.220063, 0.023072, -0.050154, -0.473789, 2.486902, 0.500000, 0.500000, 2.000000, 2.000000, 0.359519, -0.229354
10.735833, 0.556346, 0.219968, 0.021941, -0.048370, -0.630089, 2.226402, 0.500000, 0.500000, 2.000000, 2.000000, 0.359491, -0.229571
10.737832, 0.556387, 0.219877, 0.020964, -0.046528, -0.786389, 2.643202, 0.500000, 0.500000, 2.000000, 2.000000, 0.359458, -0.229817
10.739833, 0.556425, 0.219787, 0.020423, -0.045496, -1.046889, 2.539002, 0.500000, 0.500000, 2.000000, 2.000000, 0.359416, -0.230048
10.741832, 0.556463, 0.219700, 0.019034, -0.044976, -1.255289, 2.799502, 0.500000, 0.500000, 2.000000, 2.000000, 0.359368, -0.230300
10.743833, 0.556497, 0.219616, 0.017099, -0.043091, -1.463689, 2.643202, 0.500000, 0.500000, 2.000000, 2.000000, 0.359318, -0.230528
10.745832, 0.556524, 0.219537, 0.015220, -0.040551, -1.672089, 2.903702, 0.500000, 0.500000, 2.000000, 2.000000, 0.359267, -0.230763
10.747833, 0.556550, 0.219461, 0.013462, -0.038671, -1.880489, 2.799502, 0.500000, 0.500000, 2.000000, 2.000000, 0.359216, -0.230980
10.749833, 0.556569, 0.219389, 0.011660, -0.037106, -1.932589, 2.695302, 0.500000, 0.500000, 2.000000, 2.000000, 0.359171, -0.231180
10.751833, 0.556584, 0.219321, 0.008743, -0.035335, -1.984689, 2.747402, 0.500000, 0.500000, 2.000000, 2.000000, 0.359136, -0.231374
10.753832, 0.556596, 0.219260, 0.006121, -0.032299, -2.036789, 2.330602, 0.500000, 0.500000, 2.000000, 2.000000, 0.359112, -0.231524
10.755832, 0.556599, 0.219204, 0.003957, -0.029525, -2.036789, 2.643202, 0.500000, 0.500000, 2.000000, 2.000000, 0.359095, -0.231681
10.757819, 0.556603, 0.219151, 0.001718, -0.028209, -1.984689, 2.486902, 0.500000, 0.500000, 2.000000, 2.000000, 0.359089, -0.231820
10.759833, 0.556599, 0.219101, 0.000025, -0.026141, -1.932589, 2.174302, 0.500000, 0.500000, 2.000000, 2.000000, 0.359089, -0.231934
10.761832, 0.556592, 0.219052, -0.002203, -0.024045, -1.828389, 2.278502, 0.500000, 0.500000, 2.000000, 2.000000, 0.359097, -0.232044
10.763833, 0.556584, 0.219018, -0.004148, -0.021137, -1.724189, 2.122202, 0.500000, 0.500000, 2.000000, 2.000000, 0.359111, -0.232134
10.765834, 0.556569, 0.218980, -0.005466, -0.018271, -1.724189, 1.861702, 0.500000, 0.500000, 2.000000, 2.000000, 0.359130, -0.232202
10.767834, 0.556554, 0.218950, -0.006819, -0.016853, -1.567889, 1.809602, 0.500000, 0.500000, 2.000000, 2.000000, 0.359151, -0.232263
10.769832, 0.556539, 0.218924, -0.008136, -0.014537, -1.724189, 1.705402, 0.500000, 0.500000, 2.000000, 2.000000, 0.359179, -0.232312
10.771833, 0.556516, 0.218901, -0.009825, -0.012183, -1.619989, 1.497002, 0.500000, 0.500000, 2.000000, 2.000000, 0.359211, -0.232349
10.773832, 0.556493, 0.218882, -0.011117, -0.010267, -1.619989, 0.819702, 0.500000, 0.500000, 2.000000, 2.000000, 0.359247, -0.232366
10.775833, 0.556471, 0.218871, -0.011544, -0.008007, -1.619989, 0.663402, 0.500000, 0.500000, 2.000000, 2.000000, 0.359284, -0.232376
10.777819, 0.556437, 0.218859, -0.014041, -0.006085, -1.567889, 1.028102, 0.500000, 0.500000, 2.000000, 2.000000, 0.359328, -0.232389
10.779832, 0.556406, 0.218852, -0.015742, -0.004888, -1.619989, 0.871802, 0.500000, 0.500000, 2.000000, 2.000000, 0.359380, -0.232397
10.781833, 0.556372, 0.218844, -0.016018, -0.003794, -1.515789, 0.402902, 0.500000, 0.500000, 2.000000, 2.000000, 0.359428, -0.232400
